Bait gene/protein	Hit gene/protein	Bait Standard Name	Hit Standard Name	Experimental System	Source	PubMed ID
YER016W	YCL061C	BIM1	MRC1	Synthetic Lethality	Pan X et al	15525520
YER016W	YDL040C	BIM1	NAT1	Synthetic Lethality	Pan X et al	15525520
YER016W	YPL174C	BIM1	NIP100	Synthetic Lethality	Pan X et al	15525520
YER016W	YDR383C	BIM1	NKP1	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YLR315W	BIM1	NKP2	Synthetic Lethality	Pan X et al	15525520
YER016W	YDR432W	BIM1	NPL3	Synthetic Lethality	Pan X et al	15525520
YER016W	YDR150W	BIM1	NUM1	Synthetic Lethality	Pan X et al	15525520
YER016W	YKR082W	BIM1	NUP133	Synthetic Lethality	Pan X et al	15525520
YER016W	YML103C	BIM1	NUP188	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YDL116W	BIM1	NUP84	Synthetic Lethality	Pan X et al	15525520
YER016W	YOR269W	BIM1	PAC1	Synthetic Lethality	Pan X et al	15525520
YER016W	YGR078C	BIM1	PAC10	Synthetic Lethality	Pan X et al	15525520
YER016W	YDR488C	BIM1	PAC11	Synthetic Lethality	Pan X et al	15525520
YER016W	YJL179W	BIM1	PFD1	Synthetic Lethality	Pan X et al	15525520
YER016W	YDR183W	BIM1	PLP1	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YNR052C	BIM1	POP2	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YMR267W	BIM1	PPA2	Synthetic Lethality	Pan X et al	15525520
YER016W	YML016C	BIM1	PPZ1	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YLR204W	BIM1	QRI5	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YER095W	BIM1	RAD51	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YDR014W	BIM1	RAD61	Synthetic Lethality	Pan X et al	15525520
YER016W	YGR180C	BIM1	RNR4	Synthetic Lethality	Pan X et al	15525520
YER016W	YJR063W	BIM1	RPA12	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YDR156W	BIM1	RPA14	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YJL148W	BIM1	RPA34	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YNL248C	BIM1	RPA49	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YNL330C	BIM1	RPD3	Synthetic Lethality	Pan X et al	15525520
YER016W	YIL153W	BIM1	RRD1	Synthetic Lethality	Pan X et al	15525520
YER016W	YPL152W	BIM1	RRD2	Synthetic Lethality	Pan X et al	15525520
YER016W	YGL252C	BIM1	RTG2	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YDR289C	BIM1	RTT103	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YDR159W	BIM1	SAC3	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YLR268W	BIM1	SEC22	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YOR073W	BIM1	SGO1	Synthetic Lethality	Pan X et al	15525520
YER016W	YLR079W	BIM1	SIC1	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YOL004W	BIM1	SIN3	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YOR195W	BIM1	SLK19	Synthetic Lethality	Pan X et al	15525520
YER016W	YJR104C	BIM1	SOD1	Synthetic Lethality	Pan X et al	15525520
YER016W	YLR182W	BIM1	SWI6	Synthetic Lethality	Pan X et al	15525520
YER016W	YDR334W	BIM1	SWR1	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YOL072W	BIM1	THP1	Synthetic Lethality	Pan X et al	15525520
YER016W	YNL273W	BIM1	TOF1	Synthetic Lethality	Pan X et al	15525520
YER016W	YKR010C	BIM1	TOF2	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YOR295W	BIM1	UAF30	Synthetic Lethality	Pan X et al	15525520
YER016W	YNL054W	BIM1	VAC7	Synthetic Lethality	Pan X et al	15525520
YER016W	YDR359C	BIM1	VID21	Synthetic Lethality	Pan X et al	15525520
YER016W	YIL017C	BIM1	VID28	Synthetic Lethality	Pan X et al	15525520
YER016W	YPL253C	BIM1	VIK1	Synthetic Lethality	Pan X et al	15525520
YER016W	YLR410W	BIM1	VIP1	Synthetic Lethality	Pan X et al	15525520
YER016W	YNL107W	BIM1	YAF9	Synthetic Lethality	Pan X et al	15525520
YER016W	YBR284W	BIM1	YBR284W	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YCR024C	BIM1	SLM5	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YCR064C	BIM1	YCR064C	Synthetic Lethality	Pan X et al	15525520
YER016W	YCR079W	BIM1	YCR079W	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YDR149C	BIM1	YDR149C	Synthetic Lethality	Pan X et al	15525520
YER016W	YDR360W	BIM1	YDR360W	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YEL018W	BIM1	EAF5	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YGL217C	BIM1	YGL217C	Synthetic Lethality	Pan X et al	15525520
YER016W	YIL040W	BIM1	APQ12	Synthetic Lethality	Pan X et al	15525520
YER016W	YIL103W	BIM1	KIF48	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YLR200W	BIM1	YKE2	Synthetic Lethality	Pan X et al	15525520
YER016W	YLL049W	BIM1	YLL049W	Synthetic Lethality	Pan X et al	15525520
YER016W	YLR254C	BIM1	NDL1	Synthetic Lethality	Pan X et al	15525520
YER016W	YML041C	BIM1	VPS71	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YML094C-A	BIM1	YML095C-A	Synthetic Lethality	Pan X et al	15525520
YER016W	YMR073C	BIM1	YMR073C	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YMR293C	BIM1	YMR293C	Synthetic Lethality	Pan X et al	15525520
YER016W	YNL136W	BIM1	EAF7	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YNL170W	BIM1	YNL170W	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YNL171C	BIM1	YNL171C	Synthetic Lethality	Pan X et al	15525520
YER016W	YNL201C	BIM1	PSY2	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YOL054W	BIM1	PSH1	Synthetic Growth Defect	Pan X et al	15525520
YER016W	YPL017C	BIM1	YPL017C	Synthetic Lethality	Pan X et al	15525520
YER016W	YPL205C	BIM1	YPL205C	Synthetic Lethality	Pan X et al	15525520
YER016W	YGR270W	BIM1	YTA7	Synthetic Lethality	Pan X et al	15525520
YMR190C	YMR116C	SGS1	ASC1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YJL115W	SGS1	ASF1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YCR086W	SGS1	CSM1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YMR048W	SGS1	CSM3	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YPR135W	SGS1	CTF4	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YOR080W	SGS1	DIA2	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YDL101C	SGS1	DUN1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YDR363W	SGS1	ESC2	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YOR033C	SGS1	EXO1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YFR019W	SGS1	FAB1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YOL030W	SGS1	GAS5	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YDL013W	SGS1	HEX3	Synthetic Lethality	Pan X et al	15525520
YMR190C	YJL092W	SGS1	HPR5	Synthetic Lethality	Pan X et al	15525520
YMR190C	YOR025W	SGS1	HST3	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YJL124C	SGS1	LSM1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YMR038C	SGS1	CCS1	Synthetic Lethality	Pan X et al	15525520
YMR190C	YNL218W	SGS1	MGS1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YPR164W	SGS1	MMS1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YBR098W	SGS1	MMS4	Synthetic Lethality	Pan X et al	15525520
YMR190C	YCL061C	SGS1	MRC1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YMR228W	SGS1	MTF1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YDR386W	SGS1	MUS81	Synthetic Lethality	Pan X et al	15525520
YMR190C	YDR432W	SGS1	NPL3	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YNL156C	SGS1	NSG2	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YKR082W	SGS1	NUP133	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YBL079W	SGS1	NUP170	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YDL116W	SGS1	NUP84	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YML061C	SGS1	PIF1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YJR043C	SGS1	POL32	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YNR052C	SGS1	POP2	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YJR035W	SGS1	RAD26	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YKL113C	SGS1	RAD27	Synthetic Lethality	Pan X et al	15525520
YMR190C	YNL250W	SGS1	RAD50	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YLR154C	SGS1	RNH203	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YNL072W	SGS1	RNH201	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YHR031C	SGS1	RRM3	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YHR154W	SGS1	RTT107	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YGL175C	SGS1	SAE2	Synthetic Lethality	Pan X et al	15525520
YMR190C	YBL061C	SGS1	SKT5	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YBR228W	SGS1	SLX1	Synthetic Lethality	Pan X et al	15525520
YMR190C	YLR135W	SGS1	SLX4	Synthetic Lethality	Pan X et al	15525520
YMR190C	YER116C	SGS1	SLX8	Synthetic Lethality	Pan X et al	15525520
YMR190C	YJR104C	SGS1	SOD1	Synthetic Lethality	Pan X et al	15525520
YMR190C	YLR313C	SGS1	SPH1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YNL273W	SGS1	TOF1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YOR295W	SGS1	UAF30	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YBR082C	SGS1	UBC4	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YDR207C	SGS1	UME6	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YLR373C	SGS1	VID22	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YLR410W	SGS1	VIP1	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YHR134W	SGS1	WSS1	Synthetic Lethality	Pan X et al	15525520
YMR190C	YDR369C	SGS1	XRS2	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YBR094W	SGS1	YBR094W	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YBR099C	SGS1	YBR099C	Synthetic Lethality	Pan X et al	15525520
YMR190C	YDL162C	SGS1	YDL162C	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YDR520C	SGS1	YDR520C	Synthetic Growth Defect	Pan X et al	15525520
YMR190C	YOR024W	SGS1	YOR024W	Synthetic Growth Defect	Pan X et al	15525520
YML085C	YMR033W	TUB1	ARP9	Synthetic Growth Defect	Pan X et al	15525520
YML085C	YOR265W	TUB1	RBL2	Synthetic Lethality	Pan X et al	15525520
YML085C	YGR056W	TUB1	RSC1	Synthetic Growth Defect	Pan X et al	15525520
YML085C	YKR008W	TUB1	RSC4	Synthetic Growth Defect	Pan X et al	15525520
YML085C	YCR052W	TUB1	RSC6	Synthetic Growth Defect	Pan X et al	15525520
YML085C	YFR037C	TUB1	RSC8	Synthetic Growth Defect	Pan X et al	15525520
YML085C	YML127W	TUB1	RSC9	Synthetic Growth Defect	Pan X et al	15525520
YML085C	YIL126W	TUB1	STH1	Synthetic Growth Defect	Pan X et al	15525520
YML085C	YML124C	TUB1	TUB3	Synthetic Lethality	Pan X et al	15525520
YJL115W	YDR499W	ASF1	LCD1	Dosage Growth Defect	Pan X et al	15525520
YMR048W	YDR499W	CSM3	LCD1	Dosage Growth Defect	Pan X et al	15525520
YPR135W	YDR499W	CTF4	LCD1	Dosage Growth Defect	Pan X et al	15525520
YPR164W	YDR499W	MMS1	LCD1	Dosage Growth Defect	Pan X et al	15525520
YKL113C	YDR499W	RAD27	LCD1	Dosage Lethality	Pan X et al	15525520
YJL047C	YDR499W	RTT101	LCD1	Dosage Growth Defect	Pan X et al	15525520
YLL002W	YDR499W	RTT109	LCD1	Dosage Growth Defect	Pan X et al	15525520
YNL273W	YDR499W	TOF1	LCD1	Dosage Growth Defect	Pan X et al	15525520
YDL162C	YDR499W	YDL162C	LCD1	Dosage Growth Defect	Pan X et al	15525520
YDR113C	YMR198W	PDS1	CIK1	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YOR349W	PDS1	CIN1	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YPL241C	PDS1	CIN2	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YEL061C	PDS1	CIN8	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YML094W	PDS1	GIM5	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YPL008W	PDS1	CHL1	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YPR135W	PDS1	CTF4	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YMR078C	PDS1	CTF18	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YPL018W	PDS1	CTF19	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YCL016C	PDS1	DCC1	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YOR195W	PDS1	SLK19	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YPR119W	PDS1	CLB2	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YCR065W	PDS1	HCM1	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YMR186W	PDS1	HSC82	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YOR027W	PDS1	STI1	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YPL106C	PDS1	SSE1	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YOR080W	PDS1	DIA2	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YLR204W	PDS1	QRI5	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YNL081C	PDS1	SWS2	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YIL040W	PDS1	APQ12	Synthetic Lethality	Sarin S et al	15579722
YDR113C	YDR200C	PDS1	VPS64	Synthetic Lethality	Sarin S et al	15579722
YJL030W	YMR198W	MAD2	CIK1	Synthetic Lethality	Sarin S et al	15579722
YJL030W	YOR349W	MAD2	CIN1	Synthetic Lethality	Sarin S et al	15579722
YJL030W	YPL241C	MAD2	CIN2	Synthetic Lethality	Sarin S et al	15579722
YJL030W	YEL061C	MAD2	CIN8	Synthetic Lethality	Sarin S et al	15579722
YJL030W	YML094W	MAD2	GIM5	Synthetic Lethality	Sarin S et al	15579722
YJL030W	YPL018W	MAD2	CTF19	Synthetic Lethality	Sarin S et al	15579722
YJL030W	YCR065W	MAD2	HCM1	Synthetic Lethality	Sarin S et al	15579722
YJL030W	YIL040W	MAD2	APQ12	Synthetic Lethality	Sarin S et al	15579722
YJL030W	YDR200C	MAD2	VPS64	Synthetic Lethality	Sarin S et al	15579722
YCL061C	YMR198W	MRC1	CIK1	Synthetic Lethality	Sarin S et al	15579722
YCL061C	YPR135W	MRC1	CTF4	Synthetic Lethality	Sarin S et al	15579722
YMR186W	YIL005W	HSC82	EPS1	Synthetic Lethality	Sarin S et al	15579722
YOR027W	YIL005W	STI1	EPS1	Synthetic Lethality	Sarin S et al	15579722
YBL007C	YDR388W	SLA1	RVS167	Synthetic Lethality	Friesen H et al	12857883
YNL084C	YDR388W	END3	RVS167	Synthetic Lethality	Friesen H et al	12857883
YKL113C	YJR043C	RAD27	POL32	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YNL072W	RAD27	RNH201	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YDR279W	RAD27	RNH202	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YLR154C	RAD27	RNH203	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YGL175C	RAD27	SAE2	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YPL194W	RAD27	DDC1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YMR224C	RAD27	MRE11	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YOR368W	RAD27	RAD17	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YER173W	RAD27	RAD24	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YNL250W	RAD27	RAD50	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YER095W	RAD27	RAD51	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YML032C	RAD27	RAD52	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YGL163C	RAD27	RAD54	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YDR076W	RAD27	RAD55	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YDR004W	RAD27	RAD57	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YDL059C	RAD27	RAD59	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YDR217C	RAD27	RAD9	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YDR369C	RAD27	XRS2	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YLR288C	RAD27	MEC3	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YMR190C	RAD27	SGS1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YJL092W	RAD27	HPR5	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YOR033C	RAD27	EXO1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YBR098W	RAD27	MMS4	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YCL061C	RAD27	MRC1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YDR386W	RAD27	MUS81	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YGL058W	RAD27	RAD6	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YOR144C	RAD27	ELG1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YER116C	RAD27	SLX8	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YGR081C	RAD27	SLX9	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YJR104C	RAD27	SOD1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YMR038C	RAD27	CCS1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YKR072C	RAD27	SIS2	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YPR135W	RAD27	CTF4	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YPL008W	RAD27	CHL1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YLR234W	RAD27	TOP3	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YJL115W	RAD27	ASF1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YPR018W	RAD27	RLF2	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YML102W	RAD27	CAC2	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YMR078C	RAD27	CTF18	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YCL016C	RAD27	DCC1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YOL115W	RAD27	TRF4	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YDL020C	RAD27	RPN4	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YNL171C	RAD27	YNL171C	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YDR069C	RAD27	DOA4	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YGL240W	RAD27	DOC1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YPL084W	RAD27	BRO1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YJR090C	RAD27	GRR1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YDL116W	RAD27	NUP84	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YKL057C	RAD27	NUP120	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YKL113C	NUP120	RAD27	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YKR082W	RAD27	NUP133	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YKL113C	NUP133	RAD27	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YPR131C	RAD27	NAT3	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YLR403W	RAD27	SFP1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YOL072W	RAD27	THP1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YKL081W	RAD27	TEF4	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YLR027C	RAD27	AAT2	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YMR307W	RAD27	GAS1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YMR231W	RAD27	PEP5	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YGL167C	RAD27	PMR1	Synthetic Lethality	Loeillet S et al	15725626
YKL113C	YDR207C	RAD27	UME6	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YJR043C	NUP133	POL32	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YBR098W	NUP133	MMS4	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YCL061C	NUP133	MRC1	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YMR224C	NUP133	MRE11	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YNL250W	NUP133	RAD50	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YER095W	NUP133	RAD51	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YML032C	NUP133	RAD52	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YGL163C	NUP133	RAD54	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YDR076W	NUP133	RAD55	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YDR004W	NUP133	RAD57	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YDL059C	NUP133	RAD59	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YMR190C	NUP133	SGS1	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YER116C	NUP133	SLX8	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YGR081C	NUP133	SLX9	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YJL092W	NUP133	HPR5	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YDR369C	NUP133	XRS2	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YJR104C	NUP133	SOD1	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YPR135W	NUP133	CTF4	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YLR234W	NUP133	TOP3	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YGL240W	NUP133	DOC1	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YJR090C	NUP133	GRR1	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YNL171C	NUP133	YNL171C	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YIL149C	NUP133	MLP2	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YML103C	NUP133	NUP188	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YKL068W	NUP133	NUP100	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YKL057C	NUP133	NUP120	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YKR082W	NUP120	NUP133	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YBL079W	NUP133	NUP170	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YLR335W	NUP133	NUP2	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YDR192C	NUP133	NUP42	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YAR002W	NUP133	NUP60	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YDL116W	NUP133	NUP84	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YMR129W	NUP133	POM152	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YLR018C	NUP133	POM34	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YPR131C	NUP133	NAT3	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YOL072W	NUP133	THP1	Synthetic Lethality	Loeillet S et al	15725626
YKR082W	YDR207C	NUP133	UME6	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YCL061C	NUP120	MRC1	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YMR224C	NUP120	MRE11	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YNL250W	NUP120	RAD50	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YER095W	NUP120	RAD51	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YML032C	NUP120	RAD52	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YGL163C	NUP120	RAD54	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YDR076W	NUP120	RAD55	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YDR004W	NUP120	RAD57	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YGL058W	NUP120	RAD6	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YMR190C	NUP120	SGS1	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YER116C	NUP120	SLX8	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YGR081C	NUP120	SLX9	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YJL092W	NUP120	HPR5	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YDR369C	NUP120	XRS2	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YPR135W	NUP120	CTF4	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YLR234W	NUP120	TOP3	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YGL240W	NUP120	DOC1	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YJR090C	NUP120	GRR1	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YIL149C	NUP120	MLP2	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YML103C	NUP120	NUP188	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YKL068W	NUP120	NUP100	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YBL079W	NUP120	NUP170	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YLR335W	NUP120	NUP2	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YDR192C	NUP120	NUP42	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YAR002W	NUP120	NUP60	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YDL116W	NUP120	NUP84	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YMR129W	NUP120	POM152	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YLR018C	NUP120	POM34	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YOL072W	NUP120	THP1	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YDR207C	NUP120	UME6	Synthetic Lethality	Loeillet S et al	15725626
YKL057C	YKR095W	NUP120	MLP1	Synthetic Lethality	Loeillet S et al	15725626
YPL075W	YGR032W	GCR1	GSC2	Synthetic Lethality	Menon BB et al	15817685
